text,label
"Demi apapun, katanya tinta cumi haram ya? I cinta mati ama cumi tinta itammmmWajah menangis kencangWajah menangis kencang",1
"Smpet baca soal tinta cumi haram 
Pantas saja nikmatttttt",1
"Biskuit Mudah Terbakar, Nissin Bantah Produknya Mengandung Lilin http://okz.me/VgAK
",1
"Klarifikasi BPOM tentang biskuit yg mudah terbakar ini:... http://fb.me/WDycJI9O
",1
"Sekalian aja tak jelasin pake bhsa yg bikin dia pusing ""kemungkinan bahan bikin biskuitnya mudah terbakar. Biasanya biskuit pake shortening"" 

Mana ngerti ya Ibu2 sama shortening. Taunya ""lenga"", with an a (dibaca a), logat banyumas",1
"HOAX: Biskuit Mudah Terbakar Karena Mengandung Lilin

https://turnbackhoax.id/2017/01/26/hoax-biskuit-mudah-terbakar-karena-mengandung-lilin/
",1
"Itu namanya pembodohan, bukan bahannya lilin, semua biskuit yg kadar airnya rendah akan mudah terbakar, di tambah serat serat biskuitnya yg dapat menjalarkan api dengan cepat. Bukan ada lilinnya. Coba aja merk lain selain itu yg biskuit kering, roti bagelen coba bakar.",0
"Gawat!! Biskuit Crispy Crackers Nissin Kok Mudah Terbakar, Jangan Jangan Mengandung.... |... http://fb.me/2cXOfs1iA
",1
"Biskuit Mudah Terbakar, Nissin Bantah Produknya Mengandung Lilin http://dlvr.it/KjTMJm
",1
Penjelasan Badan POM RI terkait Luwak White Koffie yang dicurigai mengandung DNA Babi.,0
"Luwak White Koffie Diduga Mengandung Babi, Ini Penjelasan dari LPPOM MUI http://de.tk/lOndh
",1
"Benarkah L*wak White Koffie Mengandung Babi? Inilah KEBENARANNYA http://dlvr.it/MH5plk
",1
"horor juga, buka kemasan keluar babi hohoRT @byunobel #INFO Luwak White Koffie Diduga Mengandung Babi.",1
"kurang ajar trnyata kopi luak white koffie mengandung babi,,:p :p",1
"Beredar BBM Luwak White Koffie mengandung babi: Warga Jakarta kembali dikejutkan dengan pesan berantai BlackBe... http://bit.ly/13kSsvZ
",1
"LUWAK WHITE KOFFIE MENGANDUNG UNSUR BABI..???

Beredar info permasalahan product Luwak White Koffie yang diduga... http://fb.me/85EQ0XLvP
",1
"[Cek Fakta] Hoaks Es Krim Magnum Mengandung Lemak Babi
",0
Ternyata es krim magnum mengandung babi lihat cuplikan berikut,1
"Es Krim Magnum Mengandung Babi Hebohkan Netizen http://fb.me/7J7rbOo63
",1
"Malem ini terakhir makan es cream magnum .. 
Es cream magnum mengandung minyak babi",1
iyah semacam lah :) RT @FakhriMaulud_17 Bukan babi tapi minyak babi rid. RT @Farid_Nurdin07: es krim magnum mengandung babi #kaskus,1
es krim magnum mengandung lemak babi ? :O oh noooooo,1
"Sama kayak papaku nder. Dulu jaman rumor es krim magnum pake gelatin babi papaku percaya, tapi papaku tetep beli. Katanya ""yang haram-haram tuh sebenernya enak"" Wajah menangis kencangWajah menangis kencangWajah menangis kencang",1
"[SALAH] Azan Dapat Melemahkan Virus Corona

Grafik suara tidak muncul karena tipe suara mono, BUKAN efek dari azan.

Selengkapnya di https://bit.ly/3arHHvU
 #CoronavirusFacts",0
"Misinformasi Suara Azan Dapat Melemahkan Virus Corona - http://Tirto.ID
 https://tirto.id/eNsG?utm_source=Twitter&utm_medium=Share
",1
"#FactCheck : Video Ini Bukan Bukti Suara Azan Lemahkan Virus Corona COVID19 

Klaim suara azan dapat melemahkan #COVID19 tidak benar, video sebenarnya mengklaim efek tubuh saat mendengarkan azan. Video tersebut beredar sebelum COVID19 mulai mewabah.
 https://liputan6.com/cek-fakta/read/4225690/cek-fakta-video-ini-bukan-bukti-suara-azan-lemahkan-virus-corona-covid-19
",1
yang harus diperiksa adalah orang yg percaya suara azan bisa melemahkan virus covid-19.,1
"Benarkah Suara Azan Dapat Melemahkan Virus Covid? https://kaskus.co.id/thread/60efe5d42fbe133152043ca1/benarkah-suara-azan-dapat-melemahkan-virus-covid/?utm_source=twitter&utm_medium=social&utm_content=&utm_campaign=organic-share
 #ForumKaskus",1
"Ini mirip kayak di India, kalo gak salah suara bising (hasil dari dibenturkan 2 besi/pipa besi) bisa melemahkan/menghilangkan covid. Bedanya ini pakai suara azan",1
"[SALAH] Nasi Padang Menjadi Sumber Penularan Covid-19

Klaim SALAH dan MENYESATKAN, pelaku penyebar kabar hoaks tersebut sudah ditangkap dan meminta maaf.

Selengkapnya di https://bit.ly/32cQbqf
 #LawanHoax",0
"Kicau Jelata 

Kicau : kata si Lim Kei Jong alias Herman HATI2 MAKAN NASI PADANG. Nasi padang sumber penularan virus covid-19“

Jelata : Dari zaman moyang, keluarga gua dah makan nasi Padang. Ngak ada yg kena covig-19.
Ngak cukup hanya materai Rp.6.000 saja.harus di proses hukum.",1
"HOAKS
Nasi Padang Sumber Penularan Covid-19

https://facebook.com/satgascirt.bulelengkab.5/posts/310136976843249
  

Link Counter:
https://food.detik.com/info-kuliner/d-4952542/sebut-nasi-padang-penyebab-virus-corona-pria-ini-minta-maaf

https://minews.id/viral/viral-kakek-ini-sebut-nasi-padang-sumber-penularan-covid-19-cuma-hoaks-dan-minta-maaf
",1
"http://nglegok.com/index.php/Cek
 Fakta: Viral Pesan WhatsApp Sebut Nasi Padang Jadi Sumber Penularan Covid-19",1
"Polisi jangan ikut DOGOL!!! Harusnya TERIMA KASIH diINGATKAN!!! Apa2 yg LKJ katakan 100% BENAR!!
Lim Khei Jong Bikin Heboh! Sebut Warung Nasi Padang Sumber Penyebaran COVID-19, Begini Nasibnya…",1
"Wow mau penggiringan opini sumber covid dari nasi padang?? 

Ah bangsat cuman minta maaf doang urusan selesai!",1
"Cek Fakta: Viral Pesan WhatsApp Sebut Nasi Padang Jadi Sumber Penularan Covid-19 https://cariviral.com/cek-fakta-viral-pesan-whatsapp-sebut-nasi-padang-jadi-sumber-penularan-covid-19/
",1
"Lingkar bumi yang diukur masa Abbasiyah hasilnya 41, 248 km. Hari ini menurut satelit lingkar bumi adalah 40, 070 km. Akurasi sekitar 3% meski dengan teknologi berbeda.
Absen Sampeyan posisinya dimana? Wajah tersenyum
#semangatpagi
",0
Bumi datar,1
tapi katanya bumi itu datar ca…,1
Konspirasi bumi datar,1
"Hoax! Karena bumi itu datar!
Ya kan bro 
@conan_idn
 ..
:)~",1
Kalau bumi datar hasil ukurnya berapa ya?,1
"Ini #hoaks yang nebeng tenar kasus #difteri 

Faktanya, #Difteri disebabkan oleh bakteri corynebacterium diphtheriae, bukan disebabkan oleh kencing tikus atau cabe bubuk/tabur.

#antihoakskesehatan #ahoaks
",0
Lg wabah difteri dr kencing tikus.. Waspadalah..,1
"Awas, ada hoax soal cabai dan tikus yang dikaitkan dengan difteri http://dlvr.it/Q7MqVM
",1
Para pemakan hoax lebih percaya kalau cabe kering yang tercemar kencing tikus yang menyebabkan wabah difteri daripada absennya imunisasi pada banyak anak yang orang-tuanya enggan dan menolak vaksinasi #ImunisasiCegahDifteri,1
"New post (Sempat Beredar Video Cabai Kering Dipenuhi Tikus Penyebab Difteri, Ternyata ...) has been published on  - http://terbaru.biz/sempat-beredar-video-cabai-kering-dipenuhi-tikus-penyebab-difteri-ternyata-begini-faktanya/
",1
"Viral! Video Cabai Kering Dipenuhi Tikus dan Dianggap Penyebab Difteri, Ternyata Begini Faktanya – Berita Terbaru https://seputarindonesia.org/viral-video-cabai-kering-dipenuhi-tikus-dan-dianggap-penyebab-difteri-ternyata-begini-faktanya-berita-terbaru.html
",1
"Video cabai kering yang dipenuhi tikus jadi viral di media sosial. Katanya, itu adalah penyebab banyaknya orang meninggal karena difteri. Apa benar?
",1
"Mata Jenazah Pasien COVID-19 Diambil Diam-diam, Cek Faktanya http://dlvr.it/S4TWKy
 #cekfakta",1
"Jenazah covid mata diambil, Besok besok ganti boneka mayatnya, soalnya udah habis terjual #pemerintahtolol #terawan #Jokowi",1
"ORGAN MATA JENAZAH COVID-19 DI JEMBER DIAMBIL HINGGA BERLUMURAN DARAH
Beredar rumor jenazah pasien Covid-19 di Jember diambil organ matanya hingga berlumuran darah. Info tsb tidak benar, lengkapnya: https://bit.ly/37emYN5

#organmata #jenazahcovid19 #belumurandarah",0
"Non covid dimasukan covid 
Biadab rumah sakit indonesia dg kondisi bola mata jenazah diambil pihak RS 
@susipudjiastuti
  
@AgusYudhoyono
  
@mohmahfudmd
  
@NajwaShihab
  
@fahiraidris
  
@riekediahp
  
@ridwankamil
",1
Ini yg dimaksud sender jenazah jantungnya sama mata ilang (dijual/diambil) atau karna kampungnya bodoamat sama covid?,1
"CEK FAKTA: Hoaks, Video Sebut Bola Mata Jenazah Covid-19 Diambil: Informasi bola mata jenazah Covid-19 diambil tanpa sepengetahuan keluarga adalah hoaks. Jenazah masih dalam keadaan utuh meski terjadi pendarahan",0
"Beredar narasi yang menyebutkan mata jenazah pasien Covid-19 diambil tanpa sepengetahuan keluarga. Benarkah?
",1
"[SALAH] Air Rebusan Bawang Putih Dapat Menyembuhkan Covid 

Kementerian Kesehatan Republik Indonesia melalui Sekretaris Direktorat Jenderal Pencegahan dan Pengendalian Penyakit Achmad Yurianto menyatakan bahwa …",0
"Air Rebusan Bawang Putih Bisa Menyembuhkan dari COVID-19, Cek Faktanya http://dlvr.it/S3RPJd
 #cekfakta",1
"Petua : minum air rebusan bawang putih boleh mengubati virus Covid-19

Wanita menepuk jidat",1
"Ada yang pernah denger gak sih kalau rebusan bawang putih efektif untuk menangkal Covid-19?
Bener atau engga sih?

Cari tahu disini yuk!
http://bit.ly/rebusangarlicRSLJD


@inova_medika


#StaySafe #dirumahaja #JagaJarak  #Jatimbebascovid #StayAtHome #COVID19  #Jatim #madiun",1
Minum air rebusan bawang puteh bleh sembuh covid pala buto apa ada jgak friends aku bangang pi share kat fb.....,1
"Mitos atau fakta nih kalau air rebusan bawang putih bisa menyembuhkan Covid-19?

Langsung cek di link punya mimin yuk!
http://bit.ly/rebusanbawangputih


@inova_medika


#StaySafe #dirumahaja #JagaJarak  #Jatimbebascovid #RSLapanganIjenBoulevardMlg  #StayAtHome  #COVID19 #mitos #fakta",1
"GOOD NEWS 

virus wuhan's corona covid-19 boleh diubati dengan meminum air rebusan bawang putih, amalan ni dikongsi oleh pegawai perubatan cina dan telah disahkan berkesan sebagai pencegah dari dijangkiti dan mengubati pesakit yang telah dijangkiti covid-19.",1
"[SALAH] Campuran Air Panas dan Lemon, Rahasia Vietnam Tak Alami Kasus Kematian Akibat Covid-19 

Faktanya sampai hari ini dilaporkan terdapat 84 kasus kematian akibat Covid-19 di Vietnam. Campuran air panas dan lemon juga ...
",1
"Cek Fakta: Vietnam Tak Ada Kematian COVID-19 karena Air Panas & Lemon http://dlvr.it/S3R7kk
 #cekfakta",1
"Sapa la mula sebar mesej Whatsapp kata di Vietnam COVID19 boleh dicegah dengan minum air teh hijau panas campur lemon? pundek, orang tua kat kampung dah percaya.",1
itulah sebabnya orang Vietnam santai saja dengan menyebarnya virus covid 19... Di Vietnam rata2 semua orang minum segelas air panas dengan sedikit lemon di malam hari... Karena telah terbukti membunuh virus covid 19 secara total... Bagikan resep sakti,1
"Kahak tu jadi ada macam2 virus. 
So ada ikhtiar tanpa vaksin.
Amal petua ni!!
- air madu suam/panas sederhana + lemon potong brapa slice/perah .Punggung tangan dengan jari telunjuk mengarah ke kiriPunggung tangan dengan jari telunjuk mengarah ke kiri 
Ni petua orang vietnam. Vietnam sana kurang gejala covid19. Inshallah ada ikhtiar. 
Amalan penting :
Mask
Jarak sosial
Itu saja.",1
Benarkah di Vietnam tdk ada angka kematian C19 dengan cuma minum air panas + perasan jeruk lemon dan teh celup? Diminum saat mau tdr. Kenapa kita jadi sibuk enggak karuan dan repot2 bikin vaksin + mau beli lagi dari arab. Imbau saja masyarakat untuk melakukan obat yg simple itu.,1
kemampuan detensif juga akan berkurang.. itulah sebabnya orang Vietnam santai saja dengan menyebarnya virus covid 19... Di Vietnam rata2 semua orang minum segelas air panas dengan sedikit lemon di malam hari... Karena telah terbukti membunuh virus covid 19 secara total..,1
"[SALAH] Vaksin Covid-19 Merusak Sel Otak dan Sel Darah 

Associate Professor dan Peneliti Kimia Farmasi Universiti Putra Malaysia mengatakan bahwa virus yang menyerang otak …",0
"VAKSIN ITU SENJATA BIOLOGI
... Merusak Gen
... Pengentalan Darah
... Melumpuhkan Sel Otak
... Jangka 2hari. 2bulan. 2tahun akan membunuh

ALHAMDULILLAH. Skrg ada penangkal/ menetralisir daya rusak vaksin itu
Ahli Biologi-Biokimia anak bangsa",1
"timerosal yg terkandung dalam vaksin sedikit demi sedikit akan merusak sel-sel otak pada anak, yg mengakibatkan sel otak anak tdk berfungsi",1
Cek Fakta: Tidak Benar Vaksin Bisa Merusak Sel Darah dan Sel Otak,1
"Kedunguan yg menjalar menjadi wabah akut yg merusak sel otak, mengakibatkan kedunguan yg kompleks. Obatnya cuma satu instal otak dengan program akal sehat....
Besok kita adakan vaksin akal sehat untuk manusia yg sudah terjangkit kedunguan",1
Benarkah vaksin Covid-19 bisa merusak sel otak dan sel darah karena ada kandungan aluminium? Simak penjelasannya berikut!,1
"VAKSIN ITU SENJATA BIOLOGI
... Merusak Gen
... Pengentalan Darah
... Melumpuhkan Sel Otak
... Jangka 2hari. 2bulan. 2tahun akan membunuh

SubhanAllah Begitu Dahsyat nya Efek Dari VAKSIN C19 .
#RezimPenjahatHAM
#RezimPenjahatHAM",1
"Kita ambil hikmah di balik ganasnya pandemi #Covid_19 Dunia. Ada data sementara, lapisan OZON yg dulu menipis dan robek sekarang mulai menebal lagi. Allah selalu membuat sebuah cerita dengan teliti dan terencana. Karena Allah SWT Sutradara terbaik.",1
"Momok Covid-19, dari Pulihkan Lapisan Ozon Sampai Peran Aktif Tagana",1
"Jika Covid kita jadikan hal yg positif, bisa jadi kita semua ini virusnya & covid ini vaksinya. Setelah diberlakukan lockdown/psbb kita bisa merasakan udara sejuk di kota metropolitan, lapisan ozon kembali tertutup, pegunungan kembali hijau, dll. Don't be serious, just opinion",1
"Hikmah Covid-19 corona virus. Lapisan ozon mulai menutup, Industri-industri raksasa di seluruh dunia menghentikan mesinnya (Kecuali di Indonesia). Alam sedang memulihkan Ekosistemnya. Bumi meneruskan hidupnya yang indah dan menempatkan manusia di kandang...",1
Bumi sedang memperbaiki dirinya dengan cara mendatangkan Covid-19 dalam dirinya yang membuat lapisan ozon di bumi semakin baik,1
"Ada hikmah di sebalik wabak COVID-19. Lapisan ozon pun semakin pulih, bumi dapat berehat daripada pencemaran. Moga ini dapat menjadikan bumi cepat pulih",1
Cek Fakta: Foto Ini Bukan Bukti Lapisan Ozon Membaik Akibat Wabah COVID-19,0
"Wuakakakakakakakaka RT @feli96xd: Gajah berkaki lima RT ""@KurangAsem : #BeritaAsem Ditemukan ... di Luar Galaksi Kita.""",1
"Gajah berkaki lima, sebarkan. Jangan berhenti di kamu",1
Gajah itu hewan berkaki lima,1
Menarik! Gajah berkaki Lima!,1
"fadli zon : kalau habibi rizieq dipenjara, saya mundur dari DPR saja",1
Ayo dorong Fadlizon sesuai ucapannya untuk mundur dari DPR.,1
"Pak 
@fadlizon
, jadi mundur kah ?",1
"gemar menelan biji jambu dan cabai, akan terkena usus buntu karena biji-biji tersebut tidak dapat dicerna dengan baik oleh tubuh. Sehngga, dikhawatirkan masuk ke usus buntu alias sekum yang mengakibatkan peradangan.",1
Biji nya jangan d telen ntar usus buntu bep,1
"@kopijalang
kangmasdabrosis,pagi tdi aku sadar kalo dilambung ada kebuntuan,apa bnar kebanyakan ngopi bikin usus buntu?@biji_kopi_",1
"[BENAR] Usus Buntu Bukan Disebabkan Oleh Menelan Biji Jambu

Dokter Sehat: ""Pakar kesehatan dan gizi bernama Inge Permadhi menyebutkan bahwa tanpa sengaja menelan biji jambu atau biji ..."", selengkapnya di bagian PENJELASAN dan REFERENSI.

http://bit.ly/2BuYUs7 #LawanHoax",0
Yg kek gini baru bisa bikin usus buntu. Biji cabenya bisa nyelip.,1
"""Seperti kebanyakan virus lain, virus ini tidak boleh hidup dalam persekitaran yang kering seperti tablet paracetamol""",1
"Peringatan Urgent! Hati-hati untuk tidak menggunakan parasetamol yang datang ditulis P/500 ini adalah parasetamol baru, sangat putih dan mengkilap, mengandung ""machupo"" virus, dianggap salah satu virus yang paling berbahaya di dunia. . .",1
Kenyataan Akhbar KPK 8 Februari 2017 – Isu Tablet Paracetamol Mengandungi Virus “Machupo”… http://kpkesihatan.com/2017/02/08/kenyataan-akhbar-kpk-8-februari-2017-isu-tablet-paracetamol-mengandungi-virus-machupo-yang-tersebar-luas-di-laman-media-sosial,0
"2.Hingga kini 
@BPOM_RI
 tdk pernah menerima laporan kredibel yg mendukung klaim bahwa virus Machupo ditemukan dlm obat Parasetamol",0
"jadi syarat administrasi ,fotokopi bukti vaksin dan ktp",1
Setelah masa-masa kaya gini pasti semua administrasi kependudukan bakal mewajibkan surat/kartu bukti vaksin.,1
" Ketika vaksin covid msh diberikan gratis,

PushpinMANFAATKAN KESEMPATAN TSB

Ketika Anda diundang, trus ga dateng, ga masalah juga sih!

Tapi, ketika nanti smua persyaratan administrasi mewajibkan anda menunjukkan bukti sdh di vaksin

Pushpin MOHON MAAF KESEMPATAN ITU SUDAH LEWAT.",1
"nolak vaksin bangga? awamu gurung ngrasakne ae ribet e administrasi negoromu. saiki gurung kroso, ga menutup kemungkinan nek nang ngarepe sembarang syarat e kudu nyertakan bukti telah di vaksin. Rolling on the floor laughing",1
"Habis vaksinasi ini pasti bakal ada persyaratan administrasi dan persyaratan perjalanan yang harus pakai bukti bahwa telah di vaksin. 

Bobroknya Negeriku.",1
"NAH ekwkwkw
tp kayaknya nanti ada aja beberapa administrasi yg harus ada bukti udah vaksin Face with hand over mouth kalau ga mau vaksin wajib PCR

heran kmren dibandung bejibun antri vaksin, tadi cek jadwan disindang banyak kosong",1
yuhu indonesia sekarang termasuk kategori extremely high risk virus covid loh guysSmiling face with tear,1
"Indonesia masuk dalam kategori Extremely High-risk Covid-19 :"")

Astaga sedih + ngeri banget dengernya Loudly crying faceBroken heart",1
"Indonesia masuk kategori A1 High Risk Covid. artinya negara manapun berhak melarang Indonesia masuk ke negaranya. TAPIII, pertanyaan w, knp WNA masih tetap masuk ke Indonesia?Upside-down face",1
"Masih ingat pernyataan LBP diawal pandemi Covid-19? TKA China pun banjiri Indonesia.

Saat ini, WHO pun menetapkan Indonesia masuk negara A1 High Risk, artinya: Negara lain berhak menolak warga Indonesia masuk ke negaranya.

Ayo, bangkit dan bergeraklah selamatkan Indonesia. Raised fist",1
indonesia sekarang termasuk kategori extremely high risk virus covid loh guysExploding head,1
"Juru Bicara Vaksinasi Covid-19 Kemenkes, dr Siti Nadia Tarmizi menjelaskan bahwa WHO tak pernah membuat klasifikasi untuk suatu negara terkait pandemi Covid-19. Hal ini menanggapi beredarnya informasi hoax Indonesia masuk sbg negara A1 High Risk Covid-19.",0
"Belum lagi hilang dari ingatan, kalau ada seorang janda hamil tampa suami di cianjur, 
Dan sekarang muncul lagi berita seorang wanita yang dihamili ikan, 
Kutukan apa yang menimpa kedua wanita semacam ini,",1
Wanita ini ngaku dihamili oleh ikan,1
"Wanita Ini Mengaku Dihamili oleh Ikan, Berikut Gambar Janinnya. > https://bit.ly/2RvDDV6",1
Percaya Takhayul Wanita Ini Ngaku Dihamili Ikan - ZoyaQQ Lounge http://zoyaqqlounge.com/masih-percaya-takhayul-wanita-ini-mengaku-dihamili-ikan/,1
"Wanita ini ngaku dihamili oleh ikan
Wanita ini ngaku dihamili 
Wanita ini
Wanita
Selalu buat sakit",1
"Sementara itu...

Wanita Ini Ngaku Dihamili oleh Ikan https://law-justice.co/artikel/77390/wanita-ini-ngaku-dihamili-oleh-ikan/",1
"Wanita ini Mengaku Dihamili Ikan, Pas Diperiksa Dokter Spesialis Trnyata Kista http://dlvr.it/RMVZwY",0
Masker merusak imun tubuh penggunaan dlm jangka panjang dpt mematikan hormon & sel pada tubuh anda,1
"Pengunaan Masker dalam jangka Panjang dapat Merusak imun tubuh Mematikan Hormon dan Sel

(Komjen PolDrs DharmaPongrekun M.M)",1
Karena Masker Merusak Imun Tubuh Makhluk Hidup ....,1
Masker merusak imun tubuh ..,1
thumbnile: Masker Merusak imun tubuh penggunaan dalam jangka panjang mematikan hormon dan sel,1
Cek Fakta: Tidak Benar Masker Bisa Merusak Imun Tubuh dan Tidak Aman Bagi Pencegahan Covid-19,0
"Gaiss… Tau nggak Zat BPA yang terkandung di Galon Isi Ulang, ternyata berbahaya bagi Bayi, Balita & Ibu Hamil! Sedihnya lagi, kita di Nina Bobokan selama ini dengan dalih bahwa galon Polikarbonat itu aman dan turut menjaga lingkungan.",1
"Contohnya : ""Peringatan konsumen, Bahan Kemasan Plastik Galon Isi Ulang air minum ini, mengandung zat BPA yang Berbahaya Bagi Kesehatan Bayi, Balita & Ibu Hamil. Dapat Mempengaruhi Berat Badan Lahir, Perkembangan Harmonal & Perilaki, Hingga Resiko Kanker Dikemudian Hari"".",1
"Btw ka 
@raisa6690
 mengetahui ngga ya? ada bahaya zat BPA yang terkandung di galon isi ulang? semua negara maju eropa dan negara bagian Amerika sudah melarang penggunaan BPA loh ka,",1
